1  5.08024  5.08024
2  -4.22396  -1.68384
3  3.96808  2.84552
4  2.50904  4.64317
5  -0.806447  2.90809
6  0.341593  2.765
7  -0.550122  1.81988
8  -1.49433  0.0980616
9  0.00970989  0.0968757
10  0.333194  0.420382
11  -0.22154  0.160626
12  0.167862  0.315102
13  0.0719755  0.362839
14  0.158673  0.495595
15  0.15611  0.618666
16  0.170756  0.750755
17  -0.25562  0.450973
18  -0.142244  0.283675
19  -0.49761  -0.228865
20  0.097462  -0.11996
21  0.0235296  -0.0907179
22  -0.225341  -0.311935
23  -0.7557  -1.05407
24  0.0522031  -0.95795
25  0.0559621  -0.86367
26  -0.134341  -0.964793
27  0.231457  -0.697603
28  -0.319141  -0.99183
29  -0.380217  -1.33785
30  -0.0346379  -1.32789
31  0.200161  -1.08489
32  -0.290998  -1.34199
33  -0.218268  -1.51959
34  -0.151091  -1.62599
35  0.114722  -1.46481
36  0.118169  -1.30595
37  0.0222946  -1.24836
38  0.328069  -0.887438
39  -0.156761  -1.02144
40  -0.149168  -1.14508
41  -0.131183  -1.24833
42  -0.149416  -1.36802
43  -0.0649002  -1.40111
44  -0.183052  -1.55232
45  -0.115215  -1.63304
46  0.00915098  -1.58839
47  -0.0577637  -1.61235
48  -0.0418762  -1.62064
49  -0.0960934  -1.68366
50  0.00420915  -1.64578
51  0.203017  -1.41049
52  -0.134744  -1.51811
53  -0.054548  -1.54401
54  -0.0777529  -1.59317
55  -0.0605745  -1.62478
56  -0.0804281  -1.67619
57  -0.0969795  -1.74377
58  -0.111376  -1.82508
59  0.0135957  -1.78055
60  0.129723  -1.62115
61  -0.216744  -1.81132
62  -0.084761  -1.86686
63  -0.0692726  -1.9065
64  0.156683  -1.72003
65  -0.142677  -1.83625
66  0.189941  -1.61848
67  0.138027  -1.4563
68  -0.030139  -1.46502
69  -0.0260081  -1.4698
70  -0.0095498  -1.45835
71  -0.0232186  -1.46103
72  0.215265  -1.22547
73  0.0701829  -1.1385
74  -0.132463  -1.25558
75  -0.128868  -1.36771
76  -0.148546  -1.49826
77  0.042018  -1.43678
78  0.102687  -1.31567
79  -0.0653469  -1.36437
80  -0.0105555  -1.35787
81  0.172849  -1.16825
82  -0.0363838  -1.19039
83  0.0833226  -1.09273
84  -0.0871257  -1.16684
85  -0.0565277  -1.20964
86  -0.0675867  -1.26316
87  -0.0883577  -1.337
88  -0.130468  -1.45228
89  -0.0901629  -1.52612
90  0.134048  -1.37512
91  -0.0849459  -1.44495
92  -0.125122  -1.55437
93  0.0132185  -1.52444
94  -0.191225  -1.69944
95  -0.00167912  -1.68323
96  0.065975  -1.59973
97  -0.0637168  -1.64695
98  -0.0130839  -1.64323
99  -0.139884  -1.76651
100  0.103027  -1.64582
101  -0.0221765  -1.6517
102  -0.0789664  -1.71448
103  0.0256036  -1.67223
104  0.144224  -1.51192
105  0.0603602  -1.43716
106  0.0193519  -1.40425
107  -0.0772711  -1.4684
108  0.0580769  -1.39673
109  -0.0141953  -1.39811
110  0.0507521  -1.33465
111  0.0774852  -1.24514
112  -0.0222385  -1.25626
113  -0.0113876  -1.25653
114  0.0461015  -1.19941
115  -0.00276948  -1.19175
116  -0.0399891  -1.22146
117  -0.0864938  -1.29752
118  -0.0602443  -1.34676
119  0.035913  -1.29953
120  0.047872  -1.24083
121  -0.025315  -1.25589
122  -0.0101936  -1.25579
123  0.125088  -1.12049
124  0.0625171  -1.04894
125  -0.0109342  -1.05148
126  -0.0229375  -1.06608
127  -0.0637912  -1.12147
128  0.0246428  -1.08807
129  -0.0545899  -1.13422
130  0.0269736  -1.09853
131  -0.0202057  -1.11035
132  -0.0245186  -1.12645
133  0.0380952  -1.07989
134  -0.0117879  -1.08362
135  -0.134513  -1.2101
136  -0.027232  -1.22844
137  0.0758659  -1.1436
138  0.0435832  -1.09173
139  -0.0533884  -1.13727
140  0.0538948  -1.07525
141  0.0634709  -1.00415
142  0.0437757  -0.953307
143  0.0231684  -0.923472
144  -0.0542826  -0.971341
145  0.067968  -0.896674
146  -0.0194233  -0.909956
147  -0.0726641  -0.97643
148  -0.0835499  -1.05338
149  0.111991  -0.934322
150  -0.0192228  -0.947316
151  0.0316508  -0.909391
152  0.0044858  -0.898923
153  -0.101109  -0.994157
154  -0.0575416  -1.04524
155  -0.0861511  -1.12465
156  0.0623067  -1.05513
157  -0.0957597  -1.14417
158  -0.00559108  -1.14252
159  -0.0154051  -1.15074
160  0.0158804  -1.12767
161  -0.0123669  -1.13303
162  -0.0239547  -1.14999
163  -0.0354982  -1.17844
164  -0.0667902  -1.23804
165  0.021163  -1.20937
166  0.0757823  -1.12631
167  -0.0426395  -1.1622
168  0.0431587  -1.11213
169  0.114013  -0.991532
170  0.0985964  -0.887103
171  0.0122625  -0.869653
172  0.0612035  -0.803393
173  -0.0209544  -0.819704
174  -0.00975472  -0.824747
175  -0.015022  -0.835057
176  0.0494301  -0.780882
177  0.0303699  -0.7461
178  0.01006  -0.731849
179  -0.034121  -0.761881
180  0.0464386  -0.71121
181  0.0193065  -0.687974
182  -0.107361  -0.791555
183  -0.0472072  -0.834437
184  -0.0705447  -0.900446
185  -0.0261139  -0.921693
186  0.0684078  -0.84833
187  -0.0999071  -0.9437
188  -0.0164104  -0.955091
189  0.00795705  -0.942081
190  -0.00198129  -0.939104
191  -0.0446531  -0.97884
192  0.0406257  -0.933116
193  -0.0745163  -1.0028
194  0.0414346  -0.956194
195  -0.06954  -1.02083
196  -0.0374596  -1.05308
197  -0.0482502  -1.09599
198  -0.0127926  -1.10324
199  -0.0231131  -1.12081
200  0.0050837  -1.11013
201  -0.0477141  -1.15232
202  0.0413932  -1.10522
203  0.00406448  -1.09571
204  0.017505  -1.07283
205  0.0482501  -1.01935
206  0.0175773  -0.996824
207  0.00278376  -0.989225
208  -0.0160478  -1.00052
209  0.0419088  -0.953821
210  -0.0455926  -0.994872
211  0.0417339  -0.948423
212  0.0688414  -0.875107
213  -0.0217645  -0.892763
214  -0.0205369  -0.909129
215  0.049766  -0.855134
216  -0.0339398  -0.885115
217  0.0260326  -0.855003
218  -0.0421489  -0.89323
219  0.0738074  -0.815344
220  0.0194263  -0.792212
221  0.00950805  -0.779119
222  0.0385432  -0.737066
223  0.0306794  -0.703082
224  -0.0255558  -0.725499
225  0.0148251  -0.707449
226  -0.0550242  -0.759343
227  0.0965301  -0.659468
228  0.0738727  -0.582703
229  0.0903033  -0.489855
230  -0.00902589  -0.496751
231  0.0176454  -0.476955
232  0.064266  -0.410633
233  0.0477237  -0.361147
234  0.0340601  -0.325544
235  -0.0366334  -0.360792
236  -0.0154757  -0.374739
237  0.051413  -0.321744
238  -0.0835714  -0.403964
239  0.0109216  -0.391352
240  0.0250096  -0.364712
241  -0.051465  -0.414664
242  -0.0395214  -0.452472
243  0.025888  -0.424721
244  0.0106148  -0.412366
245  0.0835848  -0.327098
246  0.0817414  -0.244027
247  0.0124942  -0.230545
248  0.0683647  -0.16125
249  0.0496719  -0.110931
250  -0.00762349  -0.118111
251  -0.0415585  -0.159199
252  0.0108412  -0.147726
253  -0.00258229  -0.149724
254  0.043536  -0.105599
255  0.01991  -0.0852745
256  -0.00691662  -0.091858
257  0.0133899  -0.0781106
258  0.0320802  -0.0457277
259  -0.0231146  -0.0686657
260  0.00260787  -0.0657937
261  0.0349236  -0.030618
262  -0.0586379  -0.0891391
263  -0.0193862  -0.108186
264  -0.0746015  -0.182378
265  -0.0186801  -0.20037
266  0.0228411  -0.176776
267  -0.0288644  -0.204978
268  -0.0164894  -0.220703
269  0.042252  -0.17763
270  -0.0572072  -0.234179
271  -0.0320345  -0.26535
272  -0.00885792  -0.273232
273  -0.0318499  -0.304081
274  0.029847  -0.273124
275  0.0224414  -0.24969
276  0.0525139  -0.196271
277  0.0101754  -0.185387
278  0.0379528  -0.146768
279  -0.0354638  -0.181705
280  0.0123782  -0.168678
281  -0.0204623  -0.18854
282  -0.100478  -0.28835
283  0.0619984  -0.225332
284  -0.0133245  -0.237863
285  -0.0248449  -0.261874
286  0.0255783  -0.23538
287  0.00134784  -0.233212
288  -0.00785237  -0.240254
289  0.0172378  -0.222185
290  0.00679155  -0.214628
291  -0.0210466  -0.234937
292  0.0269141  -0.207218
293  -0.0354812  -0.241992
294  -0.00824184  -0.249411
295  0.0773999  -0.171165
296  -0.00522937  -0.175816
297  0.0668918  -0.108333
298  0.0379911  -0.0699781
299  0.0378434  -0.0319007
300  -0.00517441  -0.0369688
301  -0.000144124  -0.0369901
302  -0.0263737  -0.0632413
303  -0.028581  -0.0916136
304  0.00323879  -0.0880734
305  -0.0142558  -0.10204
306  0.0284391  -0.0732679
307  -0.0485887  -0.121618
308  -0.00431636  -0.125539
309  0.015243  -0.10989
310  0.0424854  -0.0670503
311  0.00660861  -0.0602261
312  -0.0682298  -0.128263
313  -0.0452723  -0.173125
314  -0.0150965  -0.18767
315  -0.0299699  -0.217045
316  0.0327197  -0.183638
317  -0.000167755  -0.183227
318  0.0404119  -0.142239
319  -0.0230647  -0.164857
320  -0.0237931  -0.188135
321  -0.0138456  -0.201395
322  -0.0299091  -0.230678
323  -0.00639829  -0.236362
324  -0.00614982  -0.241783
325  -0.0132958  -0.254335
326  -0.00339067  -0.256945
327  -0.0250525  -0.281212
328  -0.0615419  -0.341896
329  -0.0298657  -0.370723
330  0.00456712  -0.365032
331  -0.00895936  -0.372889
332  -0.0201967  -0.391962
333  0.00292233  -0.387863
334  -0.0202529  -0.406955
335  0.00488497  -0.400855
336  0.00665133  -0.393011
337  0.0325088  -0.359335
338  0.0239587  -0.334314
